vidid,adview,views,likes,dislikes,comment,published,duration,category
VID_16489,35043,55288.0,33.0,1.0,0.0,2015-05-14,PT22S,E
VID_14534,2,438785.0,1318.0,146.0,46.0,2016-08-18,PT2M39S,D
VID_10440,9,1131602.0,2170.0,265.0,516.0,2016-09-09,PT39M31S,D
VID_6506,6,950944.0,5214.0,925.0,7084.0,2016-10-02,PT10M29S,D
VID_17612,2620,54590.0,67.0,14.0,11.0,2015-12-18,PT13M9S,E
VID_15611,1,1136517.0,1439.0,176.0,201.0,2015-11-27,PT35S,E
VID_17363,5408,7315.0,28.0,6.0,3.0,2017-01-24,PT16S,E
VID_14918,1,812825.0,2793.0,154.0,319.0,2016-01-27,PT5M37S,D
VID_13507,1,45518.0,142.0,17.0,18.0,2013-06-25,PT14M49S,D
VID_18699,1,697859.0,2924.0,241.0,180.0,2016-06-13,PT5M35S,F
VID_9665,1,96884.0,29.0,16.0,1.0,2012-08-31,PT11M,D
VID_23532,2,379724.0,385.0,147.0,18.0,2015-05-22,PT2M23S,H
VID_3090,5,45331.0,136.0,6.0,16.0,2013-06-10,PT2M31S,C
VID_21699,2408,5772.0,76.0,0.0,10.0,2017-01-09,PT5M8S,G
VID_23171,1,114537.0,472.0,39.0,118.0,2014-07-31,PT3M23S,H
VID_896,8,107491.0,676.0,8.0,37.0,2012-11-28,PT6M7S,B
VID_2745,1,1039.0,6.0,0.0,4.0,2011-11-06,PT4M59S,C
VID_8337,2,272078.0,530.0,30.0,26.0,2014-03-07,PT4M47S,D
VID_10258,2,726.0,10.0,0.0,0.0,2016-06-22,PT45S,D
VID_22063,26,616379.0,3164.0,49.0,651.0,2010-10-24,PT3M23S,G
VID_17851,9,109068.0,132.0,18.0,20.0,2013-06-19,PT9M31S,F
VID_10959,26,1734941.0,9246.0,850.0,541.0,2014-05-25,PT1M52S,D
VID_11851,1,566940.0,548.0,130.0,77.0,2015-04-17,PT4M34S,D
VID_7348,1,908536.0,753.0,234.0,104.0,2015-02-25,PT6M22S,D
VID_2030,1,726331.0,587.0,50.0,213.0,2007-12-29,PT7M8S,B
VID_10827,2787,3482.0,41.0,0.0,7.0,2017-03-29,PT3M54S,D
VID_20571,1,1016669.0,14249.0,78.0,881.0,2016-03-14,PT2M,G
VID_6488,2,174656.0,988.0,116.0,446.0,2016-09-08,PT2M51S,D
VID_11404,167,271123.0,660.0,75.0,330.0,2015-12-12,PT12M6S,D
VID_6770,66,251876.0,324.0,45.0,28.0,2013-09-11,PT24M43S,D
VID_14510,1,855.0,0.0,2.0,1.0,2013-02-26,PT1M15S,D
VID_21383,5,852691.0,1525.0,242.0,243.0,2015-05-25,PT5M25S,G
VID_18385,2,51411.0,354.0,30.0,119.0,2016-09-08,PT3M32S,F
VID_9997,224,5453525.0,4143.0,1860.0,552.0,2016-08-13,PT10M2S,D
VID_14371,138,7247213.0,65467.0,1766.0,4562.0,2014-01-26,PT10M20S,D
VID_1659,1,262109.0,3056.0,95.0,159.0,2017-03-20,PT6M54S,B
VID_20439,1,7264.0,24.0,0.0,5.0,2016-03-02,PT10M,G
VID_2477,1,177414.0,114.0,28.0,2.0,2014-08-17,PT8M57S,C
VID_2148,2,115393.0,459.0,17.0,12.0,2015-08-13,PT2M1S,C
VID_6665,4,191786.0,112.0,24.0,3.0,2012-12-04,PT1M38S,D
VID_6468,71,279282.0,657.0,46.0,56.0,2012-06-25,PT10M47S,D
VID_23216,1,180404.0,53.0,44.0,1.0,2014-06-10,PT27S,H
VID_16326,1,1916.0,6.0,0.0,1.0,2016-05-30,PT21S,E
VID_22952,2877,5075.0,26.0,2.0,1.0,2016-09-19,PT2M17S,G
VID_4427,2,246120.0,379.0,38.0,0.0,2014-01-18,PT4M11S,D
VID_9386,1,356.0,1.0,0.0,0.0,2013-03-24,PT4M59S,D
VID_14150,1,336595.0,815.0,52.0,33.0,2015-06-29,PT1M17S,D
VID_23008,1087,11294.0,83.0,4.0,8.0,2016-06-06,PT54M42S,G
VID_8958,1,846245.0,4090.0,148.0,876.0,2014-11-19,PT3M30S,D
VID_747,1,1611655.0,5812.0,348.0,651.0,2016-12-07,PT17M36S,B
VID_7197,2,76430.0,74.0,20.0,6.0,2016-08-31,PT1M13S,D
VID_16923,1,658019.0,4778.0,396.0,313.0,2016-02-07,PT13M35S,E
VID_15377,3,29417.0,80.0,5.0,178.0,2015-10-19,PT11M41S,E
VID_13241,1,34962.0,1241.0,6.0,95.0,2016-01-26,PT4M24S,D
VID_3882,16,427297.0,854.0,61.0,73.0,2012-09-25,PT4M17S,D
VID_5748,1,466663.0,749.0,46.0,117.0,2011-12-22,PT5M13S,D
VID_12418,2,252108.0,208.0,94.0,5.0,2016-03-10,PT15M55S,D
VID_11314,6,222739.0,2425.0,137.0,2076.0,2014-02-26,PT11M2S,D
VID_19351,20,539381.0,1682.0,214.0,232.0,2014-03-05,PT50M29S,G
VID_8245,1,57014.0,181.0,5.0,7.0,2013-12-03,PT4M29S,D
VID_9125,2,412791.0,471.0,89.0,11.0,2016-02-20,PT38S,D
VID_7790,1,93132.0,146.0,12.0,10.0,2009-12-14,PT9M55S,D
VID_17824,5684,139842.0,1662.0,53.0,265.0,2017-02-01,PT5M36S,F
VID_11695,1,393228.0,2040.0,112.0,70.0,2015-07-18,PT48S,D
VID_20456,11,1737011.0,1003.0,276.0,43.0,2014-09-29,PT3M52S,G
VID_15579,1,332533.0,515.0,47.0,99.0,2015-03-26,PT2M49S,E
VID_4071,2,105699.0,198.0,14.0,20.0,2010-01-20,PT6M41S,D
VID_14049,31,15014236.0,18520.0,3770.0,1794.0,2014-10-02,PT1H40S,D
VID_20385,2,96697.0,1623.0,18.0,44.0,2015-07-02,PT3M30S,G
VID_16937,1,116320.0,1114.0,60.0,100.0,2016-07-22,PT5M27S,E
VID_5694,9,461810.0,449.0,73.0,13.0,2014-04-17,PT1H2M48S,D
VID_19969,1,29392.0,26.0,3.0,0.0,2014-09-17,PT5M40S,G
VID_7649,4,493046.0,120.0,91.0,11.0,2015-08-19,PT12M18S,D
VID_18480,2,2544057.0,20707.0,1663.0,9253.0,2015-12-23,PT18M27S,F
VID_5160,3,779007.0,2804.0,235.0,178.0,2016-02-18,PT3M25S,D
VID_13819,1,1079692.0,11261.0,451.0,975.0,2015-08-18,PT7M20S,D
VID_1856,8,276336.0,5635.0,51.0,740.0,2016-04-03,PT7M26S,B
VID_190,5,197169.0,238.0,46.0,46.0,2013-05-24,PT1M58S,A
VID_12775,1,85982.0,1231.0,157.0,333.0,2016-04-18,PT11M42S,D
VID_1871,10,347821.0,3127.0,98.0,475.0,2015-04-03,PT8S,B
VID_14584,1,292291.0,390.0,78.0,19.0,2014-07-15,PT1H2M,D
VID_17572,186,3982304.0,18428.0,411.0,5411.0,2013-07-02,PT3M23S,E
VID_3929,6,880625.0,1500.0,167.0,47.0,2015-07-04,PT3M13S,D
VID_23175,1,46609.0,84.0,11.0,1.0,2014-11-23,PT25M34S,H
VID_18419,2,36605.0,667.0,35.0,102.0,2013-01-14,PT16M24S,F
VID_15677,3,656624.0,853.0,416.0,94.0,2011-09-26,PT2H20M7S,E
VID_16885,1,18144.0,31.0,4.0,3.0,2011-06-30,PT10M40S,E
VID_22192,1,54418.0,401.0,21.0,26.0,2012-08-27,PT4M7S,G
VID_10636,1,149.0,1.0,0.0,0.0,2016-02-26,PT31S,D
VID_13989,1,23354.0,28.0,4.0,0.0,2012-07-20,PT22M17S,D
VID_14708,1,983777.0,1091.0,509.0,162.0,2017-03-11,PT1H19M12S,D
VID_9207,3,295391.0,384.0,65.0,41.0,2014-07-04,PT3M4S,D
VID_7265,1,52504.0,32.0,5.0,0.0,2013-06-26,PT2M49S,D
VID_16140,1,885.0,0.0,0.0,0.0,2014-04-04,PT23M14S,E
VID_20780,1,535.0,8.0,0.0,1.0,2016-08-04,PT3M17S,G
VID_15875,3,153218.0,46.0,39.0,0.0,2013-11-28,PT15M33S,E
VID_19485,48,59598.0,125.0,7.0,5.0,2012-07-06,PT5M43S,G
VID_7368,1,270802.0,1027.0,111.0,112.0,2016-02-16,PT5M20S,D
VID_17137,3,989705.0,13734.0,993.0,1447.0,2016-05-05,PT7M17S,E
VID_17329,1,7422.0,49.0,5.0,4.0,2013-10-18,PT18M33S,E
VID_2537,1,77147.0,348.0,87.0,189.0,2016-07-15,PT57M29S,C
VID_9119,1,49658.0,20.0,7.0,1.0,2016-01-08,PT47S,D
VID_5723,2,269256.0,366.0,66.0,11.0,2014-04-17,PT17M45S,D
VID_10542,1,65006.0,642.0,20.0,24.0,2016-07-15,PT1M12S,D
VID_5359,1,60898.0,161.0,8.0,9.0,2013-05-01,PT20M43S,D
VID_12870,1,7274.0,29.0,7.0,10.0,2014-01-25,PT1M,D
VID_9797,4642,12346.0,17.0,1.0,0.0,2015-04-02,PT6M32S,D
VID_18027,1,675863.0,3208.0,439.0,1210.0,2015-06-27,PT3M14S,F
VID_9383,1,874.0,2.0,2.0,0.0,2013-04-24,PT1M31S,D
VID_5597,23,268833.0,491.0,28.0,60.0,2011-10-18,PT2M6S,D
VID_17649,2,5377.0,13.0,3.0,2.0,2013-08-27,PT35M25S,F
VID_753,1,514763.0,1011.0,100.0,119.0,2016-03-23,PT16M6S,B
VID_10405,11,299429.0,567.0,75.0,74.0,2015-05-04,PT38M42S,D
VID_5948,2,3464.0,5.0,1.0,0.0,2014-04-25,PT1M51S,D
VID_6360,1,134606.0,182.0,18.0,13.0,2010-05-17,PT10M22S,D
VID_5856,2,133875.0,1029.0,23.0,164.0,2016-07-18,PT3M45S,D
VID_23701,5,697712.0,13022.0,246.0,1251.0,2016-09-06,PT30M15S,H
VID_9260,3,177977.0,269.0,57.0,24.0,2013-08-21,PT26M17S,D
VID_16826,4,43365.0,80.0,6.0,15.0,2011-06-21,PT11M7S,E
VID_21855,1,33976.0,34.0,19.0,0.0,2016-03-27,PT2M16S,G
VID_18087,1,158.0,20.0,1.0,32.0,2015-12-20,PT11M14S,F
VID_4266,1,867685.0,263.0,252.0,24.0,2013-12-21,PT1M23S,D
VID_17054,2,37811.0,549.0,7.0,21.0,2015-07-03,PT4M5S,E
VID_14060,1,250701.0,1097.0,212.0,458.0,2007-01-18,PT7M39S,D
VID_17982,2,2397044.0,58311.0,6017.0,6144.0,2016-06-24,PT5M52S,F
VID_23136,1,611242.0,1575.0,185.0,160.0,2016-03-18,PT1H5M,H
VID_192,6,53465.0,47.0,11.0,6.0,2012-09-08,PT2M59S,A
VID_13450,1,303980.0,1273.0,69.0,162.0,2016-07-29,PT4M43S,D
VID_7846,1,34267.0,70.0,2.0,5.0,2010-09-13,PT9M,D
VID_464,1,17792.0,114.0,3.0,25.0,2013-08-27,PT26M30S,A
VID_13808,1,205268.0,197.0,7.0,5.0,2014-07-31,PT2M53S,D
VID_5612,1,6144.0,18.0,2.0,2.0,2013-11-30,PT1M41S,D
VID_7178,1,763778.0,594.0,177.0,114.0,2015-08-28,PT3M35S,D
VID_7215,26,1434549.0,2886.0,690.0,255.0,2016-09-09,PT10M22S,D
VID_4582,1,11167.0,6.0,0.0,1.0,2016-06-02,PT1M46S,D
VID_21856,2,1046440.0,1121.0,534.0,39.0,2015-10-07,PT1M25S,G
VID_14193,722,2190.0,7.0,2.0,0.0,2014-06-05,PT6M1S,D
VID_17200,2,471095.0,2446.0,113.0,1180.0,2016-05-23,PT4M47S,E
VID_9813,963,1242.0,3.0,0.0,0.0,2015-03-19,PT5M7S,D
VID_6485,8,183472.0,588.0,22.0,32.0,2014-01-13,PT11M5S,D
VID_15564,1,863852.0,1605.0,216.0,148.0,2015-06-01,PT3M3S,E
VID_4698,13,156211.0,454.0,15.0,32.0,2013-09-18,PT22M6S,D
VID_2830,4,145843.0,137.0,46.0,6.0,2014-02-04,PT21M10S,C
VID_10402,3,1119574.0,4226.0,219.0,338.0,2015-06-14,PT2M5S,D
VID_13453,1,203019.0,7859.0,159.0,197.0,2016-07-15,PT10M32S,D
VID_15902,1,22265.0,155.0,6.0,12.0,2016-08-06,PT10M26S,E
VID_20541,2,900469.0,1324.0,96.0,95.0,2011-05-06,PT3M40S,G
VID_14506,1,7755.0,29.0,22.0,16.0,2012-08-20,PT5M31S,D
VID_2249,5,8069.0,23.0,2.0,1.0,2012-09-27,PT2M19S,C
VID_6071,1,3509.0,0.0,0.0,0.0,2013-09-11,PT1M43S,D
VID_6104,1,325065.0,617.0,80.0,28.0,2016-02-26,PT16M20S,D
VID_6742,1,32205.0,20.0,4.0,4.0,2013-01-22,PT1M21S,D
VID_16985,1,260949.0,510.0,137.0,22.0,2014-06-25,PT3M19S,E
VID_4739,11,295599.0,1054.0,36.0,90.0,2014-04-03,PT11M43S,D
VID_8499,11,4354.0,10.0,0.0,1.0,2016-10-12,PT10M19S,D
VID_23107,2,731282.0,2630.0,328.0,149.0,2017-04-06,PT6M20S,H
VID_19276,1,35832.0,67.0,10.0,1.0,2016-07-31,PT24M26S,G
VID_23207,2,690121.0,720.0,128.0,21.0,2016-09-13,PT1M35S,H
VID_5702,9,846929.0,649.0,310.0,56.0,2013-11-06,PT37M13S,D
VID_3660,1,705638.0,1541.0,166.0,127.0,2016-06-03,PT10M6S,D
VID_11074,1,845320.0,4396.0,219.0,202.0,2013-06-04,PT1M50S,D
VID_14511,2,2899.0,17.0,0.0,1.0,2013-05-31,PT6M1S,D
VID_18258,3,165294.0,1057.0,114.0,210.0,2015-07-26,PT7M23S,F
VID_20035,3,70830.0,165.0,7.0,6.0,2014-04-04,PT5M4S,G
VID_2826,2,22353.0,23.0,9.0,1.0,2014-03-03,PT48M45S,C
VID_23372,1,589852.0,709.0,77.0,108.0,2016-08-05,PT10M35S,H
VID_3907,5,498909.0,1404.0,102.0,50.0,2011-08-05,PT6M28S,D
VID_15612,5,1418331.0,4156.0,265.0,216.0,2016-09-20,PT10M19S,E
VID_20450,19,1224550.0,600.0,195.0,56.0,2015-08-27,PT3M58S,G
VID_20548,1,715951.0,2947.0,106.0,123.0,2013-07-21,PT3M16S,G
VID_8569,1,4746.0,12.0,3.0,0.0,2017-03-07,PT10M11S,D
VID_11016,35,6918395.0,39430.0,1743.0,3940.0,2016-08-19,PT3M39S,D
VID_21481,1,43500.0,407.0,24.0,93.0,2013-03-05,PT4M19S,G
VID_10291,1,13134.0,32.0,0.0,1.0,2016-06-23,PT5M10S,D
VID_5726,1,186889.0,375.0,14.0,10.0,2014-06-09,PT2M51S,D
VID_10749,1,320.0,1.0,0.0,0.0,2012-07-27,PT31S,D
VID_13013,3,110823.0,349.0,50.0,18.0,2014-04-07,PT30S,D
VID_1830,3,7200.0,135.0,11.0,39.0,2013-10-29,PT4M51S,B
VID_9318,1,51534.0,66.0,8.0,5.0,2016-02-13,PT2H28M3S,D
VID_6586,6,688600.0,2492.0,579.0,1781.0,2016-03-02,PT11M16S,D
VID_1497,1,7520.0,463.0,4.0,38.0,2014-11-20,PT1M47S,B
VID_434,5682,9029.0,27.0,2.0,0.0,2015-03-02,PT1M42S,A
VID_8645,1,223.0,1.0,0.0,0.0,2016-09-15,PT1M27S,D
VID_22155,1,163066.0,828.0,111.0,57.0,2015-07-01,PT1H1M28S,G
VID_14265,5,274.0,8.0,0.0,4.0,2016-10-14,PT11M,D
VID_9913,32248,38580.0,52.0,8.0,1.0,2015-09-17,PT2M6S,D
VID_10583,8,1764825.0,10506.0,336.0,1145.0,2016-03-24,PT38M5S,D
VID_4572,1,98702.0,260.0,14.0,23.0,2016-08-26,PT10M24S,D
VID_2879,3,74087.0,562.0,35.0,31.0,2015-07-27,PT7M21S,C
VID_2370,1,28484.0,41.0,21.0,32.0,2009-10-09,PT10M10S,C
VID_7540,1,191275.0,373.0,19.0,4.0,2015-05-21,PT1M34S,D
VID_8385,3,307992.0,246.0,54.0,19.0,2015-09-10,PT2H27M58S,D
VID_12875,1622,973378.0,1228.0,351.0,135.0,2015-12-16,PT2M50S,D
VID_18473,1,2828832.0,43270.0,3379.0,3158.0,2013-08-10,PT6M33S,F
VID_19963,2,196595.0,504.0,34.0,13.0,2015-02-20,PT6M26S,G
VID_18662,33,1322913.0,11917.0,423.0,1536.0,2016-11-01,PT4M35S,F
VID_1588,27,238667.0,4669.0,83.0,3185.0,2016-12-21,PT5M3S,B
VID_6140,40,1356695.0,2299.0,275.0,106.0,2012-07-09,PT10M31S,D
VID_2726,1,155267.0,4882.0,30.0,345.0,2016-09-05,PT6M24S,C
VID_12459,1,145761.0,468.0,134.0,464.0,2012-07-18,PT7M19S,D
VID_6068,1,698.0,14.0,0.0,0.0,2017-01-06,PT30M1S,D
VID_961,1,109851.0,746.0,69.0,587.0,2016-08-27,PT7M20S,B
VID_16597,1,109244.0,1202.0,21.0,221.0,2016-09-21,PT16M24S,E
VID_5993,1,208880.0,681.0,23.0,16.0,2014-08-01,PT9M34S,D
VID_9925,1,51207.0,22.0,2.0,9.0,2008-10-27,PT4M30S,D
VID_23224,1,11866.0,43.0,3.0,5.0,2015-09-23,PT15M53S,H
VID_17512,3,766532.0,2598.0,345.0,152.0,2016-07-07,PT2M17S,E
VID_15160,1,1734324.0,4639.0,362.0,230.0,2014-05-28,PT7M11S,E
VID_12782,1,194432.0,8829.0,96.0,655.0,2016-09-12,PT2M52S,D
VID_7964,1,154563.0,941.0,29.0,37.0,2016-03-03,PT1M11S,D
VID_14745,1,594050.0,3945.0,454.0,2885.0,2017-01-23,PT10M53S,D
VID_6091,9,217427.0,230.0,78.0,28.0,2013-10-25,PT27M59S,D
VID_2594,6,3939971.0,10556.0,1053.0,1194.0,2015-09-27,PT2M44S,C
VID_5320,6,382394.0,128.0,112.0,5.0,2013-05-23,PT2M56S,D
VID_17974,1,523776.0,5714.0,520.0,1873.0,2016-08-05,PT5M4S,F
VID_18422,3,7886.0,140.0,2.0,23.0,2013-01-25,PT6M25S,F
VID_3751,6,2296789.0,928.0,567.0,33.0,2014-10-04,PT2M7S,D
VID_3950,2,28872.0,70.0,4.0,9.0,2013-03-25,PT41M27S,D
VID_2327,1,55247.0,348.0,11.0,9.0,2015-06-25,PT13M28S,C
VID_18585,1,18066.0,261.0,4.0,28.0,2014-04-01,PT8M57S,F
VID_2681,1,1113120.0,4142.0,368.0,441.0,2016-02-16,PT1M39S,C
VID_17376,38,118439.0,858.0,38.0,59.0,2016-07-23,PT2M38S,E
VID_4030,1,984243.0,1184.0,205.0,57.0,2017-02-07,PT10M24S,D
VID_18776,11,35003.0,293.0,17.0,23.0,2015-03-15,PT3M47S,F
VID_12273,1,897135.0,4835.0,473.0,689.0,2014-07-21,PT3M15S,D
VID_6849,1,62560.0,8295.0,54.0,4917.0,2016-08-20,PT3M40S,D
VID_11511,1,3908.0,21.0,0.0,5.0,2014-10-02,PT3M21S,D
VID_416,2,87301.0,721.0,23.0,173.0,2013-08-15,PT7M26S,A
VID_19784,7,83361.0,145.0,34.0,15.0,2013-03-25,PT2H56M23S,G
VID_1421,4336,356617.0,4799.0,78.0,886.0,2016-06-07,PT4M1S,B
VID_21770,3,448323.0,1796.0,107.0,116.0,2013-07-20,PT6M11S,G
VID_21276,2,471104.0,3233.0,69.0,174.0,2016-06-06,PT2M36S,G
VID_23344,1,129112.0,477.0,21.0,15.0,2015-11-06,PT51S,H
VID_17121,1,31034.0,624.0,7.0,201.0,2013-06-30,PT7M40S,E
VID_285,1,37658.0,15.0,3.0,3.0,2010-04-23,PT3M5S,A
VID_2788,1,486310.0,1581.0,106.0,203.0,2013-11-21,PT9M3S,C
VID_23469,10,2234219.0,5156.0,661.0,1463.0,2015-10-28,PT2M29S,H
VID_9724,11169,17645.0,57.0,6.0,3.0,2015-04-02,PT13M32S,D
VID_12939,524,1589.0,2.0,5.0,5.0,2016-11-17,PT2M13S,D
VID_6730,915,3266806.0,1279.0,718.0,170.0,2013-01-15,PT1M41S,D
VID_19620,1,521502.0,1396.0,173.0,37.0,2015-06-20,PT21M10S,G
VID_13021,324,222781.0,522.0,32.0,24.0,2014-04-17,PT1M17S,D
VID_2020,1,101835.0,658.0,10.0,34.0,2013-07-15,PT1M17S,B
VID_3266,2,170319.0,137.0,53.0,21.0,2013-11-12,PT42M46S,D
VID_4309,1,466.0,3.0,0.0,0.0,2016-02-09,PT2M47S,D
VID_15654,1,117138.0,113.0,28.0,6.0,2014-07-31,PT2H7M30S,E
VID_2179,1,193686.0,1020.0,22.0,13.0,2015-10-31,PT1M49S,C
VID_12032,12,99232.0,1126.0,26.0,178.0,2015-11-27,PT3M31S,D
VID_10777,1,1046.0,3.0,1.0,0.0,2012-08-22,PT12M41S,D
VID_9205,1,49694.0,76.0,22.0,6.0,2014-08-09,PT58M57S,D
VID_5490,2,100111.0,272.0,11.0,19.0,2014-05-09,PT21M47S,D
VID_11189,1,6823.0,24.0,1.0,3.0,2013-10-30,PT9M6S,D
VID_8972,1,469954.0,10035.0,313.0,8673.0,2015-12-30,PT6M11S,D
VID_2139,2,459371.0,2721.0,45.0,86.0,2015-05-17,PT1M30S,C
VID_15333,4,1192302.0,805.0,239.0,272.0,2016-03-01,PT8M17S,E
VID_7441,6,85922.0,336.0,12.0,182.0,2013-08-26,PT13M34S,D
VID_4920,3,22960.0,59.0,2.0,5.0,2015-07-04,PT2H26M43S,D
VID_23712,2,977617.0,13677.0,933.0,1021.0,2016-11-24,PT24M36S,H
VID_6088,1,29615.0,23.0,8.0,4.0,2013-10-05,PT13M55S,D
VID_8003,1,16019.0,506.0,17.0,348.0,2013-09-29,PT20M32S,D
VID_10487,1,93782.0,236.0,32.0,461.0,2016-02-23,PT14M5S,D
VID_9384,1,2795.0,12.0,1.0,1.0,2013-04-24,PT2M34S,D
VID_8101,1,33377.0,80.0,6.0,10.0,2016-09-18,PT4M48S,D
VID_8379,3,198886.0,303.0,78.0,25.0,2016-01-22,PT2H28M18S,D
VID_5707,3,726395.0,906.0,64.0,16.0,2014-02-10,PT7M32S,D
VID_14438,1,21506.0,47.0,9.0,6.0,2014-04-04,PT2M10S,D
VID_10887,1,21589.0,118.0,1.0,2.0,2014-01-22,PT3M39S,D
VID_21527,6,958508.0,3184.0,205.0,736.0,2016-05-26,PT48M28S,G
VID_22364,3,733363.0,5737.0,173.0,304.0,2016-01-30,PT3M49S,G
VID_14770,1,988463.0,747.0,348.0,174.0,2016-09-17,PT1H9M16S,D
VID_6681,104,642393.0,896.0,85.0,26.0,2012-11-12,PT1M42S,D
VID_10922,17,1001362.0,22189.0,718.0,10139.0,2016-02-09,PT4M45S,D
VID_22650,22,3742456.0,19460.0,704.0,1927.0,2011-12-10,PT1H12M59S,G
VID_21118,12,889947.0,970.0,240.0,138.0,2014-10-09,PT2H22M18S,G
VID_580,20,353475.0,983.0,41.0,36.0,2014-03-18,PT15M27S,B
VID_13772,3,1149811.0,1352.0,572.0,155.0,2014-09-04,PT8M32S,D
VID_23642,1,360555.0,1113.0,50.0,17.0,2014-07-15,PT4M54S,H
VID_3818,170,5967838.0,2975.0,1261.0,126.0,2013-07-06,PT3M12S,D
VID_1486,1,3071508.0,26548.0,423.0,2809.0,2016-11-02,PT9M3S,B
VID_10150,3,1931585.0,1368.0,453.0,161.0,2014-12-12,PT1H33M40S,D
VID_18634,48,670576.0,6009.0,422.0,1231.0,2016-05-20,PT4M47S,F
VID_14586,2,158634.0,1093.0,29.0,95.0,2014-12-24,PT17M7S,D
VID_17465,1,1825123.0,720.0,282.0,75.0,2010-01-15,PT2M58S,E
VID_13146,35,360501.0,700.0,42.0,38.0,2011-12-10,PT6M51S,D
VID_7112,1,194042.0,661.0,62.0,189.0,2015-09-09,PT6M47S,D
VID_18632,90,2343661.0,18499.0,1086.0,2898.0,2016-09-30,PT3M34S,F
VID_18735,2,286.0,4.0,0.0,0.0,2016-07-11,PT1M25S,F
VID_2715,1,318993.0,7215.0,49.0,200.0,2016-03-14,PT6M12S,C
VID_20437,1,6020.0,32.0,3.0,15.0,2014-10-03,PT4M49S,G
VID_4268,3,1335905.0,1410.0,174.0,50.0,2015-04-16,PT1M,D
VID_901,3,8704.0,46.0,2.0,1.0,2012-11-28,PT1M35S,B
VID_15617,1,99961.0,374.0,26.0,15.0,2017-01-13,PT25M5S,E
VID_13053,2,143984.0,121.0,30.0,12.0,2016-07-19,PT2H30M52S,D
VID_16632,1,269830.0,1819.0,80.0,112.0,2015-04-11,PT11M3S,E
VID_2618,7,2012135.0,11843.0,1971.0,4637.0,2016-06-27,PT6M4S,C
VID_2991,1,69345.0,56.0,18.0,1.0,2015-02-11,PT1M54S,C
VID_4463,2,493805.0,890.0,123.0,139.0,2013-12-21,PT4M14S,D
VID_21674,2279,2671.0,5.0,0.0,0.0,2016-12-13,PT4M8S,G
VID_8449,1,6818.0,19.0,0.0,1.0,2016-07-04,PT2M1S,D
VID_16348,7,1711.0,4.0,0.0,0.0,2016-04-05,PT16S,E
VID_15028,2,203.0,0.0,0.0,0.0,2014-04-15,PT3M32S,D
VID_10853,1,463.0,12.0,0.0,1.0,2017-03-30,PT4M3S,D
VID_7801,14,110048.0,182.0,11.0,12.0,2010-08-23,PT18M29S,D
VID_8629,1,2299.0,1.0,1.0,0.0,2016-09-21,PT16S,D
VID_20617,3,504577.0,3956.0,129.0,1483.0,2013-01-04,PT10H32S,G
VID_20320,1,109506.0,108.0,12.0,25.0,2016-02-05,PT6M31S,G
VID_15871,1,149868.0,32.0,51.0,0.0,2014-02-02,PT15M44S,E
VID_1270,250,1618584.0,18302.0,366.0,3281.0,2016-05-06,PT6M52S,B
VID_22323,107,816.0,6.0,0.0,2.0,2015-02-13,PT4M5S,G
VID_16907,2,57421.0,88.0,8.0,14.0,2011-06-23,PT10M40S,E
VID_11985,2,1974.0,28.0,1.0,4.0,2016-12-23,PT2M40S,D
VID_18861,3,3839.0,60.0,0.0,2.0,2016-09-16,PT1M1S,F
VID_11821,2,860.0,11.0,0.0,10.0,2014-02-19,PT4M33S,D
VID_13003,2,9558.0,20.0,6.0,0.0,2014-04-18,PT15M52S,D
VID_11322,3,474358.0,2781.0,525.0,1812.0,2013-12-20,PT1M37S,D
VID_20752,1,132946.0,1042.0,23.0,139.0,2015-07-14,PT49M19S,G
VID_19517,2,1434301.0,8837.0,1011.0,895.0,2016-09-26,PT52M54S,G
VID_23402,1,6234.0,31.0,3.0,1.0,2014-11-29,PT5M20S,H
VID_13425,3,111523.0,535.0,39.0,44.0,2017-02-22,PT1M44S,D
VID_3458,18,945770.0,3040.0,194.0,142.0,2012-04-05,PT8M17S,D
VID_18683,1,818181.0,7827.0,203.0,1088.0,2016-06-18,PT9M18S,F
VID_1504,12,612203.0,5152.0,458.0,1339.0,2016-03-11,PT11M54S,B
VID_20381,3,30900.0,358.0,9.0,8.0,2016-11-05,PT5M23S,G
VID_3342,18,438441.0,333.0,134.0,102.0,2013-02-11,PT39M48S,D
VID_12244,28,6083650.0,18903.0,2956.0,1544.0,2016-02-11,PT3M54S,D
VID_20816,1,3603150.0,17626.0,1083.0,336.0,2015-01-02,PT6M37S,G
VID_2128,1,72836.0,202.0,10.0,3.0,2015-08-02,PT2M24S,C
VID_21145,1,17221.0,57.0,5.0,10.0,2013-03-20,PT1H11M14S,G
VID_17102,4,2520823.0,4855.0,3180.0,288.0,2017-02-19,PT55M6S,E
VID_15512,2,229101.0,250.0,80.0,24.0,2014-12-18,PT2H24M20S,E
VID_14208,1,2431.0,11.0,1.0,0.0,2014-03-13,PT2M31S,D
VID_20817,1531,224975.0,1743.0,392.0,190.0,2017-03-11,PT4M21S,G
VID_23584,7,953068.0,458.0,142.0,111.0,2016-09-25,PT1M26S,H
VID_7576,2,658257.0,556.0,124.0,53.0,2016-01-16,PT2M17S,D
VID_11557,5,114396.0,547.0,119.0,66.0,2016-09-22,PT5M22S,D
VID_9124,1,146866.0,131.0,19.0,1.0,2016-06-18,PT1M9S,D
